noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId,adult,budget_x,genres,imdb_id,original_language,original_title,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title_x,video,vote_average,vote_count,year,title_y,test,clean_test,binary,budget_y,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
1,11,11,1,1,7,10802,193,114436,False,45000000,"[{'id': 18, 'name': 'Drama'}]",tt0114436,en,Showgirls,17.502375,/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg,"[{'name': 'United Artists', 'id': 60}, {'name': 'Le Studio Canal+', 'id': 183}, {'name': 'Carolco Pictures', 'id': 14723}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-22,20350754.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Beyond your wildest dreams. Beyond your wildest fantasies.,Showgirls,False,4.9,261.0,1995,Showgirls,ok,ok,PASS,40000000,20350754.0,37750754.0,1995PASS,61151178,31111815.0,57712577.0,4.0,3.0
0,20,33,2,6,35,9348,196,114508,False,35000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}]",tt0114508,en,Species,13.492845,/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-07,113374103.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Our time is up.,Species,False,5.5,457.0,1995,Species,dubious,dubious,FAIL,35000000,60054449.0,113354449.0,1995FAIL,53507281,91810008.0,173293953.0,4.0,3.0
2,3,10,85,4,27,9804,208,114898,False,175000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",tt0114898,en,Waterworld,16.885184,/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Gordon Company', 'id': 1073}, {'name': 'Davis Entertainment', 'id': 1302}, {'name': 'Licht/Mueller Film Corporation', 'id': 6092}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-28,264218220.0,135.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Beyond the horizon lies the secret to a new beginning.,Waterworld,False,5.9,1017.0,1995,Waterworld,nowomen-disagree,nowomen,FAIL,175000000,88246220.0,264246220.0,1995FAIL,267536405,134909008.0,403974193.0,4.0,3.0
20,3,4,5,4,3,76,215,112471,False,2500000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0112471,en,Before Sunrise,11.304979,/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg,"[{'name': 'Detour Film Production', 'id': 98}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'AT', 'name': 'Austria'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-01-27,5535405.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Can the greatest romance of your life last only one night?,Before Sunrise,False,7.7,984.0,1995,Before Sunrise,nowomen,nowomen,FAIL,2500000,5274005.0,5274005.0,1995FAIL,3821949,8062791.0,8062791.0,4.0,3.0
8,0,7,1,0,6,2292,223,109445,False,27000,"[{'id': 35, 'name': 'Comedy'}]",tt0109445,en,Clerks,10.513367,/dmNytzvQTjylI83qrgDoS1KQ0ev.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'View Askew Productions', 'id': 16934}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-13,3151130.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Just because they serve you doesn't mean they like you.,Clerks,False,7.4,769.0,1994,Clerks.,notalk,notalk,FAIL,27000,3073428.0,3894240.0,1994FAIL,42435,4830398.0,6120440.0,5.0,3.0
10,28,42,37,15,33,8467,231,109686,False,16000000,"[{'id': 35, 'name': 'Comedy'}]",tt0109686,en,Dumb and Dumber,9.844558,/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Motion Picture Corporation of America (MPCA)', 'id': 11061}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,247275374.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"What the one doesn't have, the other is missing.",Dumb and Dumber,False,6.5,1894.0,1994,Dumb &amp; Dumber,men,men,FAIL,16000000,127175374.0,246400000.0,1994FAIL,25146635,199877046.0,387258182.0,5.0,3.0
19,10,39,34,4,14,522,235,109707,False,18000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0109707,en,Ed Wood,11.720358,/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg,"[{'name': 'Touchstone Pictures', 'id': 9195}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-27,5887457.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When it came to making bad movies, Ed Wood was the best.",Ed Wood,False,7.3,639.0,1994,Ed Wood,ok,ok,PASS,18000000,5828466.0,5828466.0,1994PASS,28289965,9160394.0,9160394.0,5.0,3.0
56,3,47,2,3,15,11,260,76759,False,11000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt0076759,en,Star Wars,42.149697,/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg,"[{'name': 'Lucasfilm', 'id': 1}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1977-05-25,775398007.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A long time ago in a galaxy far, far away...",Star Wars,False,8.1,6778.0,1977,Star Wars,notalk,notalk,FAIL,11000000,460998007.0,797900000.0,1977FAIL,42274609,1771682790.0,3066446442.0,,
0,6,4,19,8,5,9587,261,110367,False,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0110367,en,Little Women,9.774994,/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-21,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"The story that has lived in our hearts for generations, now comes to the screen for the holidays.",Little Women,False,7.0,222.0,1994,Little Women,ok,ok,PASS,15000000,50003303.0,50003303.0,1994PASS,23574970,78588426.0,78588426.0,5.0,3.0
9,4,12,1,4,12,4476,266,110322,False,30000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",tt0110322,en,Legends of the Fall,12.199047,/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg,"[{'name': 'Bedford Falls Productions', 'id': 348}, {'name': 'TriStar Pictures', 'id': 559}, {'name': 'Pangaea', 'id': 1656}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-16,160638883.0,133.0,"[{'iso_639_1': 'kw', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}]",Released,After the Fall from Innocence the Legend begins.,Legends of the Fall,False,7.2,636.0,1994,Legends of the Fall,ok,ok,PASS,30000000,66502573.0,160502573.0,1994PASS,47149941,104519746.0,252256228.0,5.0,3.0
0,2,12,0,2,11,6950,292,114069,False,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0114069,en,Outbreak,13.676444,/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg,"[{'name': 'Kopelson Entertainment', 'id': 824}, {'name': 'Punch Productions', 'id': 2154}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Arnold Kopelson Productions', 'id': 16775}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-10,189859560.0,127.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ko', 'name': '한국어/조선말'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,This animal carries a deadly virus... and the greatest medical crisis in the world is about to happen.,Outbreak,False,6.4,522.0,1995,Outbreak,ok,ok,PASS,50000000,67823573.0,67823573.0,1995PASS,76438973,103687285.0,103687285.0,4.0,3.0
13,16,25,54,11,22,680,296,110912,False,8000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0110912,en,Pulp Fiction,140.950236,/dM2w364MScsjFf8pfMbaWUcWrR.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'A Band Apart', 'id': 59}, {'name': 'Jersey Films', 'id': 216}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-10,213928762.0,154.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Just because you are a character doesn't mean you have character.,Pulp Fiction,False,8.3,8670.0,1994,Pulp Fiction,ok-disagree,ok,PASS,8000000,107928762.0,212928762.0,1994PASS,12573318,169627825.0,334652619.0,5.0,3.0
7,6,10,6,2,3,40156,299,110889,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0110889,en,Priest,1.881932,/ts8BUqausEiIWeMtjSqQgn8m6kN.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Miramax', 'id': 53009}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1994-01-01,4176932.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In a world of rituals, in a place of secrets, a man must choose between keeping the faith and exposing the truth.",Priest,False,6.4,32.0,1994,Priest,ok,ok,PASS,60000000,29136626.0,84154026.0,1994PASS,94299882,45793007.0,132261912.0,5.0,3.0
0,3,13,2,0,8,12106,303,114214,False,32000000,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",tt0114214,en,The Quick and the Dead,7.54701,/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg,"[{'name': 'TriStar Pictures', 'id': 559}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-02-09,18552460.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Think you are quick enough?,The Quick and the Dead,False,6.2,431.0,1995,The Quick and the Dead,notalk-disagree,notalk,FAIL,32000000,18552460.0,18552460.0,1995FAIL,48920943,28362620.0,28362620.0,4.0,3.0
6,2,4,5,3,6,2636,315,111255,False,45000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0111255,en,The Specialist,10.388183,/flK0OtdFRvfbs5BixEqU327H8ZB.jpg,"[{'name': 'Jerry Weintraub Productions', 'id': 2596}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Iguana Producciones', 'id': 11134}]","[{'iso_3166_1': 'PE', 'name': 'Peru'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-07,170362582.0,110.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The government taught him to kill. Now he's using his skills to help a woman seek revenge against the Miami underworld.,The Specialist,False,5.5,317.0,1994,The Specialist,notalk,notalk,FAIL,45000000,57362581.0,57362581.0,1994FAIL,70724911,90154744.0,90154744.0,5.0,3.0
3,2,10,13,2,15,2164,316,111282,False,55000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt0111282,en,Stargate,13.328924,/39WsfbB5BshvdbPAYRFXdsjC481.jpg,"[{'name': 'Centropolis Entertainment', 'id': 347}, {'name': 'StudioCanal', 'id': 694}, {'name': 'Carolco Entertainment', 'id': 10320}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-10-27,196567262.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'no', 'name': 'Norsk'}, {'iso_639_1': 'sv', 'name': 'svenska'}]",Released,It will take you a million light years from home. But will it bring you back?,Stargate,False,6.8,942.0,1994,Stargate,notalk,notalk,FAIL,55000000,71565669.0,196565669.0,1994FAIL,86441558,112477236.0,308935323.0,5.0,3.0
2,3,6,0,0,8,11395,317,111070,False,22000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0111070,en,The Santa Clause,9.665424,/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-11-10,189833357.0,97.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What if your dad was Santa Claus?,The Santa Clause,False,6.3,501.0,1994,The Santa Clause,notalk,notalk,FAIL,22000000,144833357.0,189800000.0,1994FAIL,34576623,227629474.0,298301960.0,5.0,3.0
15,0,27,62,4,24,278,318,111161,False,25000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",tt0111161,en,The Shawshank Redemption,51.645403,/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg,"[{'name': 'Castle Rock Entertainment', 'id': 97}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-23,28341469.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Fear can hold you prisoner. Hope can set you free.,The Shawshank Redemption,False,8.5,8358.0,1994,The Shawshank Redemption,nowomen-disagree,nowomen,FAIL,25000000,28241469.0,28241469.0,1994FAIL,39291617,44386120.0,44386120.0,5.0,3.0
34,27,15,1,2,7,9067,327,114614,False,25000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0114614,en,Tank Girl,7.602087,/n3QWQhb5oVJxTLNKMLmA9xC5XwB.jpg,"[{'name': 'Trilogy Entertainment Group', 'id': 2231}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-03-31,4064495.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In 2033, justice rides a tank and wears lip gloss.",Tank Girl,False,5.5,140.0,1995,Tank Girl,ok,ok,PASS,25000000,4064333.0,4064333.0,1995PASS,38219486,6213469.0,6213469.0,4.0,3.0
6,3,10,1,1,8,3049,344,109040,False,15000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",tt0109040,en,Ace Ventura: Pet Detective,11.247957,/nZirljb8XYbKTWsRQTplDGhx39Q.jpg,"[{'name': 'Warner Bros.', 'id': 6194}, {'name': 'Morgan Creek Productions', 'id': 10210}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-02-04,107217396.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"He's the best there is! (Actually, he's the only one there is.)",Ace Ventura: Pet Detective,False,6.4,1684.0,1994,Ace Ventura: Pet Detective,men,men,FAIL,12000000,72217396.0,107217396.0,1994FAIL,18859976,113501532.0,168509796.0,5.0,3.0
1,3,11,1,4,11,10731,350,109446,False,45000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0109446,en,The Client,15.263829,/bCWpxGGcP9DsCLwfNpnfcl1vLk8.jpg,"[{'name': 'Regency Enterprises', 'id': 508}, {'name': 'Alcor Films', 'id': 644}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-20,117615211.0,119.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A district attorney out for a conviction. A new lawyer out of her league. A young boy who knew too much.,The Client,False,6.4,287.0,1994,The Client,ok,ok,PASS,45000000,92115211.0,117615211.0,1994PASS,70724911,144774225.0,184851675.0,5.0,3.0
3,2,11,0,1,2,34152,352,109504,False,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0109504,en,Crooklyn,2.533022,/iFqe07F78SO0SIBzWcK4I5MwNvP.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': '40 Acres & A Mule Filmworks', 'id': 4319}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-13,0.0,115.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Crooklyn,False,6.7,31.0,1994,Crooklyn,ok,ok,PASS,14000000,13024170.0,13024170.0,1994PASS,22003306,20469628.0,20469628.0,5.0,3.0
24,7,35,90,9,32,13,356,109830,False,55000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0109830,en,Forrest Gump,48.307194,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-06,677945399.0,142.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,False,8.2,8147.0,1994,Forrest Gump,notalk-disagree,notalk,FAIL,55000000,329694499.0,679400525.0,1994FAIL,86441558,518169206.0,1067789822.0,5.0,3.0
5,7,16,16,2,17,8587,364,110357,False,45000000,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",tt0110357,en,The Lion King,21.605761,/bKPtXn9n4M4s8vvZrbw40mYsefB.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-23,788241776.0,89.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Life's greatest adventure is finding your place in the Circle of Life.,The Lion King,False,8.0,5520.0,1994,The Lion King,notalk-disagree,notalk,FAIL,79300000,422780140.0,952880140.0,1994FAIL,124633011,664468621.0,1497608078.0,5.0,3.0
1,4,11,7,1,6,854,367,110475,False,23000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]",tt0110475,en,The Mask,14.13488,/v8x8p441l1Bep8p82pAG6rduBoK.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Dark Horse Entertainment', 'id': 552}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-29,351583407.0,101.0,"[{'iso_639_1': 'sv', 'name': 'svenska'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,From zero to hero.,The Mask,False,6.6,2550.0,1994,The Mask,notalk,notalk,FAIL,18000000,119920129.0,351620129.0,1994FAIL,28289965,188474233.0,552628944.0,5.0,3.0
8,14,9,1,0,12,36593,370,110622,False,30000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0110622,en,The Naked Gun 33⅓: The Final Insult,10.587232,/k3F8N3jeqXOpm1qjY7mL8O6vdx.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-03-18,51132598.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"A Mad Bomber is on the Loose, and If Anyone Can Stop Him....So Can Frank!",The Naked Gun 33⅓: The Final Insult,False,6.4,535.0,1994,Naked Gun 33 1/3: The Final Insult,men,men,FAIL,30000000,51041856.0,51041856.0,1994FAIL,47149941,80220683.0,80220683.0,5.0,3.0
26,11,21,0,2,8,1637,377,111257,False,30000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",tt0111257,en,Speed,10.859292,/bDLiyoxdK8mZHaeYVOxMZj7WGkb.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-06-09,350448145.0,116.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Get ready for rush hour,Speed,False,6.8,1814.0,1994,Speed,ok,ok,PASS,30000000,121248145.0,283200000.0,1994PASS,47149941,190561429.0,445095443.0,5.0,3.0
4,2,9,3,2,10,8831,379,111438,False,27000000,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt0111438,en,Timecop,8.907074,/jCuhVKfj0vvR7iH8D5Aa0Q1ZX8e.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Renaissance Pictures', 'id': 467}, {'name': 'Dark Horse Entertainment', 'id': 552}, {'name': 'Largo Entertainment', 'id': 1644}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'JVC Entertainment Networks', 'id': 4248}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-09-15,101646581.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,They killed his wife ten years ago. There's still time to save her. Murder is forever... until now.,Timecop,False,5.5,288.0,1994,Timecop,notalk,notalk,FAIL,28000000,44853581.0,102053581.0,1994FAIL,44006612,70494790.0,160394011.0,5.0,3.0
0,3,7,5,5,13,36955,380,111503,False,115000000,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0111503,en,True Lies,11.396099,/mTAHr5h5i64hTLqo0cW2X2083Cx.jpg,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-07-14,378882411.0,141.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,"When he said I do, he never said what he did.",True Lies,False,6.8,1138.0,1994,True Lies,notalk-disagree,notalk,FAIL,100000000,146282411.0,365300000.0,1994FAIL,157166470,229906901.0,574129115.0,5.0,3.0
1,2,11,7,1,10,11667,393,111301,False,35000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0111301,en,Street Fighter,13.58449,/1Q5YdK91oJBXJcbCuZhKXeY4vP1.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Capcom', 'id': 7220}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-12-22,99423521.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ja', 'name': '日本語'}]",Released,The fight to save the world is on!,Street Fighter,False,4.1,330.0,1994,Street Fighter,ok,ok,PASS,35000000,33423000.0,99423000.0,1994PASS,55008264,52529749.0,156259619.0,5.0,3.0
8,9,7,0,3,5,10436,412,106226,False,34000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0106226,en,The Age of Innocence,8.013617,/xdkFwyufgtTR4E9rk4CL2r4l00a.jpg,"[{'name': 'Columbia Pictures', 'id': 5}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-17,32255440.0,139.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,In a world of tradition. In an age of innocence. They dared to break the rules.,The Age of Innocence,False,7.0,172.0,1993,The Age of Innocence,ok,ok,PASS,34000000,32014993.0,32014993.0,1993PASS,54823603,51622860.0,51622860.0,5.0,3.0
1,3,19,0,1,13,306,420,109254,False,50000000,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0109254,en,Beverly Hills Cop III,11.787784,/tw9gAhqQcBFX0X0XfVbWqUsmzoU.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Eddie Murphy Productions', 'id': 30}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-05-24,119208989.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Beverly Hills Cop III,False,5.5,445.0,1994,Beverly Hills Cop III,nowomen,nowomen,FAIL,50000000,42586861.0,119180938.0,1994FAIL,78583235,66932266.0,187312473.0,5.0,3.0
1,3,11,10,5,14,9350,434,106582,False,70000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",tt0106582,en,Cliffhanger,9.830853,/8XefYka77ypAnPJvaVlfUGBBs4a.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Canal+', 'id': 5358}, {'name': 'Carolco Pictures', 'id': 14723}, {'name': 'RCS Video', 'id': 23246}, {'name': 'Cliffhanger Productions', 'id': 45728}, {'name': 'Pioneer', 'id': 45729}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-05-28,255000211.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The height of adventure.,Cliffhanger,False,6.1,600.0,1993,Cliffhanger,notalk,notalk,FAIL,65000000,84049211.0,255000000.0,1993FAIL,104809829,135525899.0,411177020.0,5.0,3.0
0,9,8,2,1,5,9571,441,106677,False,6900000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt0106677,en,Dazed and Confused,6.8652,/ksw0G7zSM98rKZWNwl5EuEgpXpt.jpg,"[{'name': 'Gramercy Pictures', 'id': 37}, {'name': 'Alphaville Productions', 'id': 6556}, {'name': 'The Criterion Collection', 'id': 10932}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1993-09-24,7993039.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,See it with a bud.,Dazed and Confused,False,7.4,588.0,1993,Dazed and Confused,ok-disagree,ok,PASS,6900000,7950889.0,7950889.0,1993PASS,11125966,12820482.0,12820482.0,5.0,3.0
