castFemalePercentage,crewFemalePercentage,budget_x,revenue_x,movieDatasetRevenueRatio,budget_y,revenue_y,bechdelRevenueRatio,vote_average,vote_count,runtime,binary,nowomen,notalk,men,dubious,ok,clean_test
20.0,9.4,260000000,591794936.0,2.2761343692,260000000,787403872.0,3.0284764308,7.4,3419.0,100.0,1,0,0,0,0,1,ok
45.5,21.6,25000000,93617009.0,3.74468036,11000000,222879397.0,20.2617633636,7.2,1512.0,116.0,0,0,0,1,0,0,men
23.1,0.0,12500000,1083683.0,0.08669464,12500000,4120738.0,0.32965904,6.0,94.0,108.0,0,0,1,0,0,0,notalk
40.0,18.2,10000000,66821036.0,6.6821036,10000000,100109726.0,10.0109726,4.7,516.0,100.0,0,0,0,0,1,0,dubious
43.8,0.0,17000000,43165571.0,2.5391512353,17000000,65893801.0,3.8761059412,5.9,878.0,86.0,0,0,1,0,0,0,notalk
50.0,0.0,30000000,102820008.0,3.4273336,30000000,135086652.0,4.5028884,6.6,1268.0,112.0,0,0,0,1,0,0,men
23.5,20.0,155000000,415686217.0,2.6818465613,155000000,522573900.0,3.3714445161,6.2,1555.0,113.0,1,0,0,0,0,1,ok
53.3,57.1,65000,416498.0,6.4076615385,50000,815823.0,16.31646,5.6,60.0,99.0,1,0,0,0,0,1,ok
3.4,13.6,100000000,278731369.0,2.78731369,100000000,346362526.0,3.46362526,6.0,1744.0,103.0,0,1,0,0,0,0,nowomen
15.0,57.1,38000000,252276927.0,6.6388665,35000000,423519933.0,12.1005695143,7.2,1701.0,110.0,1,0,0,0,0,1,ok
30.0,22.2,170000000,400062763.0,2.3533103706,200000000,569625526.0,2.84812763,6.3,2895.0,125.0,0,0,1,0,0,0,notalk
42.9,46.2,8000000,18124262.0,2.26553275,8000000,21711412.0,2.7139265,7.0,97.0,129.0,1,0,0,0,0,1,ok
60.0,38.5,30000000,8454301.0,0.2818100333,30000000,16348135.0,0.5449378333,7.2,131.0,134.0,1,0,0,0,0,1,ok
29.4,9.1,24000000,23081726.0,0.9617385833,12000000,58898668.0,4.9082223333,6.1,577.0,98.0,0,1,0,0,0,0,nowomen
66.7,42.9,5000000,5129058.0,1.0258116,5000000,8068650.0,1.61373,6.8,167.0,91.0,1,0,0,0,0,1,ok
58.1,10.0,55000000,89519773.0,1.6276322364,55000000,129098053.0,2.3472373273,6.9,581.0,119.0,1,0,0,0,0,1,ok
28.6,14.3,5000000,5476793.0,1.0953586,5000000,5700631.0,1.1401262,7.3,860.0,89.0,1,0,0,0,0,1,ok
20.0,0.0,80000000,201584141.0,2.5198017625,80000000,302530328.0,3.7816291,5.2,228.0,80.0,0,1,0,0,0,0,nowomen
15.4,16.7,120000000,227817248.0,1.8984770667,110000000,326763192.0,2.9705744727,5.5,1274.0,119.0,0,0,1,0,0,0,notalk
13.6,33.3,163000000,174822325.0,1.0725296012,163000000,276150866.0,1.694177092,5.4,2054.0,119.0,0,0,1,0,0,0,notalk
40.0,41.2,27000000,161849455.0,5.9944242593,27000000,248988910.0,9.2218114815,7.1,3888.0,105.0,0,0,1,0,0,0,notalk
60.0,32.3,25000000,147780440.0,5.9112176,25000000,219890298.0,8.79561192,6.1,1367.0,107.0,1,0,0,0,0,1,ok
40.0,26.7,40000000,85412898.0,2.13532245,40000000,145154286.0,3.62885715,7.0,923.0,119.0,0,0,1,0,0,0,notalk
36.4,22.2,37000000,96047633.0,2.595881973,37000000,129095266.0,3.4890612432,5.8,577.0,114.0,0,0,0,0,1,0,dubious
57.1,40.0,15000000,20529194.0,1.3686129333,15000000,40770397.0,2.7180264667,5.9,80.0,117.0,1,0,0,0,0,1,ok
31.2,29.2,40000000,97552050.0,2.43880125,40000000,137592759.0,3.439818975,6.5,1825.0,104.0,1,0,0,0,0,1,ok
23.5,11.1,135000000,245724603.0,1.8201822444,135000000,368762155.0,2.7315715185,6.6,2094.0,107.0,0,0,1,0,0,0,notalk
38.5,14.3,50200000,127869379.0,2.5471987849,50200000,190289147.0,3.7906204582,6.5,1677.0,106.0,0,0,0,0,1,0,dubious
30.8,36.4,40000000,51070807.0,1.276770175,42500000,105468891.0,2.4816209647,6.3,1066.0,93.0,0,1,0,0,0,0,nowomen
50.0,23.1,36000000,83160734.0,2.3100203889,36000000,128754000.0,3.5765,5.4,627.0,105.0,0,0,0,1,0,0,men
33.3,25.0,50000000,144492830.0,2.8898566,50000000,201083234.0,4.02166468,5.9,1606.0,109.0,0,0,1,0,0,0,notalk
35.3,21.4,70000000,202466756.0,2.8923822286,70000000,295557630.0,4.2222518571,5.5,1462.0,116.0,0,0,1,0,0,0,notalk
40.0,0.0,150000000,38992758.0,0.25995172,150000000,60942516.0,0.40628344,5.6,202.0,88.0,0,0,0,0,1,0,dubious
52.6,17.4,80000000,214918407.0,2.6864800875,80000000,318003062.0,3.975038275,6.3,1588.0,117.0,0,0,0,0,1,0,dubious
31.2,57.1,42000000,89162162.0,2.122908619,42000000,127962604.0,3.0467286667,5.7,958.0,100.0,1,0,0,0,0,1,ok
25.8,18.8,2500000,324138.0,0.1296552,2500000,846078.0,0.3384312,6.6,446.0,96.0,0,0,1,0,0,0,notalk
23.5,8.3,32000000,147332697.0,4.6041467812,32000000,195140726.0,6.0981476875,7.1,2752.0,93.0,0,0,1,0,0,0,notalk
34.6,13.6,82000000,89792502.0,1.0950305122,75000000,126150891.0,1.68201188,5.9,1661.0,110.0,1,0,0,0,0,1,ok
35.7,12.5,1500000,97009150.0,64.6727666667,1500000,153880036.0,102.5866906667,6.8,1775.0,103.0,1,0,0,0,0,1,ok
0.0,28.6,3000000,748453.0,0.2494843333,3000000,1538325.0,0.512775,5.7,213.0,86.0,0,1,0,0,0,0,nowomen
27.8,0.0,21000000,72417394.0,3.4484473333,18000000,126393729.0,7.0218738333,6.3,250.0,99.0,0,0,1,0,0,0,notalk
36.4,0.0,63000000,183953723.0,2.9199003651,63000000,293009638.0,4.6509466349,5.5,338.0,95.0,0,0,0,1,0,0,men
37.5,71.4,30000000,63782078.0,2.1260692667,30000000,105602813.0,3.5200937667,6.5,1284.0,111.0,1,0,0,0,0,1,ok
27.3,9.1,90000000,484635760.0,5.3848417778,90000000,631139618.0,7.0126624222,6.5,2213.0,96.0,0,0,1,0,0,0,notalk
27.3,33.3,7400000,21817298.0,2.9482835135,9400000,21074921.0,2.2420128723,7.0,915.0,136.0,1,0,0,0,0,1,ok
15.6,22.2,150000000,449326618.0,2.9955107867,150000000,630357242.0,4.2023816133,6.6,6678.0,115.0,1,0,0,0,0,1,ok
28.6,16.1,125000000,626137675.0,5.0091014,125000000,839678959.0,6.717431672,7.1,2491.0,130.0,1,0,0,0,0,1,ok
38.5,33.3,18000000,47088990.0,2.616055,18000000,91012076.0,5.0562264444,6.9,355.0,106.0,1,0,0,0,0,1,ok
65.0,36.0,32500000,288383523.0,8.8733391692,32500000,458369861.0,14.1036880308,6.5,1697.0,125.0,1,0,0,0,0,1,ok
36.4,22.2,60000000,78309131.0,1.3051521833,60000000,113290652.0,1.8881775333,5.4,710.0,87.0,0,0,1,0,0,0,notalk
13.3,12.5,380000000,1045713802.0,2.7518784263,250000000,1284727750.0,5.138911,6.4,5068.0,136.0,0,0,1,0,0,0,notalk
44.0,40.9,30000000,151119219.0,5.0373073,30000000,211633324.0,7.0544441333,7.4,2049.0,94.0,1,0,0,0,0,1,ok
40.0,33.3,32000000,54674226.0,1.7085695625,35000000,75611330.0,2.1603237143,6.5,1009.0,139.0,0,1,0,0,0,0,nowomen
58.3,14.3,16000000,40492759.0,2.5307974375,16000000,77797568.0,4.862348,5.3,230.0,91.0,1,0,0,0,0,1,ok
29.6,15.8,14350531,3964682.0,0.2762742368,13000000,6430597.0,0.4946613077,6.3,748.0,88.0,1,0,0,0,0,1,ok
25.0,28.6,150000000,665692281.0,4.43794854,150000000,830086610.0,5.5339107333,6.7,1925.0,91.0,1,0,0,0,0,1,ok
21.6,27.3,160000000,353624124.0,2.210150775,160000000,501816610.0,3.1363538125,7.1,5252.0,132.0,1,0,0,0,0,1,ok
40.0,46.7,5000000,2614773.0,0.5229546,5000000,5424262.0,1.0848524,6.0,210.0,97.0,0,0,1,0,0,0,notalk
41.2,41.2,3200000,5332926.0,1.666539375,3200000,17355161.0,5.4234878125,6.8,353.0,105.0,0,0,1,0,0,0,notalk
30.4,42.9,50000000,260095987.0,5.20191974,50000000,387100166.0,7.74200332,6.6,2496.0,112.0,1,0,0,0,0,1,ok
30.0,34.8,200000000,219851172.0,1.09925586,200000000,347802344.0,1.73901172,5.1,2551.0,114.0,0,0,1,0,0,0,notalk
40.0,0.0,55000000,187361754.0,3.4065773455,55000000,257848904.0,4.6881618909,5.7,775.0,94.0,0,0,1,0,0,0,notalk
47.6,34.5,20000000,216197492.0,10.8098746,19000000,316705121.0,16.6686905789,5.4,1634.0,92.0,1,0,0,0,0,1,ok
11.8,27.8,195000000,1123746996.0,5.7628051077,195000000,1476184619.0,7.5701775333,6.1,3351.0,154.0,1,0,0,0,0,1,ok
25.0,12.5,32000000,69055695.0,2.1579904688,32000000,128331988.0,4.010374625,6.1,399.0,107.0,0,0,1,0,0,0,notalk
33.3,22.7,35000000,117000000.0,3.3428571429,35000000,332077118.0,9.4879176571,6.4,2341.0,98.0,1,0,0,0,0,1,ok
18.8,26.3,200000000,559852396.0,2.79926198,200000000,751606258.0,3.75803129,5.8,2088.0,106.0,0,0,0,1,0,0,men
36.9,22.2,125000000,1342000000.0,10.736,125000000,1709122438.0,13.672979504,7.9,6141.0,130.0,0,0,1,0,0,0,notalk
31.2,21.7,15000000,78054825.0,5.203655,15000000,113115514.0,7.5410342667,7.4,3832.0,100.0,0,0,0,0,1,0,dubious
50.0,50.0,134005,1332231.0,9.9416514309,6000000,12696410.0,2.1160683333,5.3,22.0,104.0,1,0,0,0,0,1,ok
23.4,14.7,140000000,370569774.0,2.6469269571,140000000,547224281.0,3.9087448643,6.6,7174.0,124.0,0,0,1,0,0,0,notalk
33.3,37.5,6000000,19560274.0,3.2600456667,6000000,21304403.0,3.5507338333,6.8,378.0,96.0,0,0,1,0,0,0,notalk
0.0,11.8,30000000,14460000.0,0.482,30000000,76838453.0,2.5612817667,6.8,263.0,63.0,0,1,0,0,0,0,nowomen
16.7,7.1,110000000,563749323.0,5.1249938455,110000000,705680709.0,6.4152791727,5.5,1201.0,103.0,1,0,0,0,0,1,ok
12.5,0.0,20000000,4634062.0,0.2317031,20000000,7277235.0,0.36386175,4.5,142.0,107.0,0,1,0,0,0,0,nowomen
52.4,30.8,10000000,17273593.0,1.7273593,5000000,50676079.0,10.1352158,5.9,369.0,90.0,1,0,0,0,0,1,ok
30.0,37.1,93000000,482860185.0,5.192045,93000000,659620370.0,7.0926921505,7.0,4452.0,105.0,0,0,1,0,0,0,notalk
61.5,20.7,25000000,124272124.0,4.97088496,25000000,382825591.0,15.31302364,7.9,1966.0,146.0,1,0,0,0,0,1,ok
40.0,0.0,28000000,40547440.0,1.4481228571,28000000,78020640.0,2.7864514286,5.6,537.0,83.0,0,0,1,0,0,0,notalk
27.3,16.7,47000000,157887643.0,3.3593115532,40000000,200475286.0,5.01188215,5.9,892.0,92.0,0,0,0,1,0,0,men
17.6,26.3,25000000,15478800.0,0.619152,25000000,27445615.0,1.0978246,6.2,138.0,122.0,0,0,0,0,1,0,dubious
20.0,18.2,19000000,35387212.0,1.8624848421,20000000,71326776.0,3.5663388,6.0,335.0,108.0,0,0,1,0,0,0,notalk
37.5,26.3,25000000,36993168.0,1.47972672,25000000,55597730.0,2.2239092,5.4,347.0,99.0,1,0,0,0,0,1,ok
46.7,28.6,17000000,24922237.0,1.4660139412,30000000,58819298.0,1.9606432667,6.0,617.0,106.0,0,0,0,0,1,0,dubious
33.3,13.3,100000,1776935.0,17.76935,175000,3102388.0,17.7279314286,6.8,535.0,92.0,1,0,0,0,0,1,ok
45.5,27.3,7000000,382946.0,0.0547065714,7000000,765892.0,0.1094131429,6.7,218.0,106.0,0,0,1,0,0,0,notalk
37.5,25.0,20000000,45636368.0,2.2818184,20000000,77781602.0,3.8890801,6.2,261.0,113.0,1,0,0,0,0,1,ok
25.0,7.1,40000000,60965854.0,1.52414635,40000000,108363933.0,2.709098325,6.5,848.0,108.0,0,0,1,0,0,0,notalk
34.6,22.9,90000000,48795021.0,0.5421669,20000000,117378170.0,5.8689085,5.2,612.0,113.0,0,0,0,0,1,0,dubious
46.4,37.5,4000000,1104682.0,0.2761705,4000000,2130858.0,0.5327145,5.9,321.0,88.0,1,0,0,0,0,1,ok
40.0,31.6,60000000,137551594.0,2.2925265667,60000000,213209691.0,3.55349485,6.2,1351.0,106.0,1,0,0,0,0,1,ok
26.7,0.0,25000000,10324441.0,0.41297764,25000000,21578262.0,0.86313048,5.5,147.0,110.0,1,0,0,0,0,1,ok
24.3,26.1,50000000,110206216.0,2.20412432,50000000,186779866.0,3.73559732,7.0,1409.0,133.0,0,0,1,0,0,0,notalk
44.4,30.0,8000000,163265.0,0.020408125,8000000,2982147.0,0.372768375,6.3,156.0,91.0,1,0,0,0,0,1,ok
28.9,21.2,220000000,1519557910.0,6.9070814091,60000000,71970832.0,1.1995138667,7.4,12000.0,143.0,0,0,1,0,0,0,notalk
42.1,22.2,15000000,27462041.0,1.8308027333,20000000,20509614.0,1.0254807,6.2,589.0,99.0,0,0,0,0,1,0,dubious
12.5,17.4,25000000,23057115.0,0.9222846,25000000,37872500.0,1.5149,7.7,1297.0,140.0,0,0,1,0,0,0,notalk
25.0,16.7,500000,171760.0,0.34352,800000,491269.0,0.61408625,6.0,214.0,95.0,0,0,0,0,1,0,dubious
7.1,15.4,66000000,57777106.0,0.875410697,70000000,82902092.0,1.1843156,6.1,703.0,116.0,0,1,0,0,0,0,nowomen
53.3,16.7,8000000,39187783.0,4.898472875,8000000,76350853.0,9.543856625,7.0,1287.0,100.0,0,0,0,1,0,0,men
33.9,24.1,15000000,133432856.0,8.8955237333,16000000,172923807.0,10.8077379375,7.3,1075.0,100.0,0,0,1,0,0,0,notalk
54.5,42.9,5000000,3099314.0,0.6198628,4750000,4857906.0,1.0227170526,7.1,479.0,120.0,1,0,0,0,0,1,ok
63.2,20.6,110000000,299268508.0,2.7206228,110000000,378700618.0,3.4427328909,6.6,2749.0,127.0,0,0,1,0,0,0,notalk
46.9,29.0,24000000,63543328.0,2.6476386667,24000000,115215515.0,4.8006464583,6.4,438.0,113.0,1,0,0,0,0,1,ok
21.4,6.7,75000000,132274484.0,1.7636597867,90000000,160255826.0,1.7806202889,5.6,945.0,110.0,0,0,0,1,0,0,men
31.8,37.5,40000000,173930596.0,4.3482649,35000000,207618596.0,5.9319598857,6.7,3512.0,109.0,0,0,1,0,0,0,notalk
57.9,16.7,14000000,46495.0,0.0033210714,14000000,94370.0,0.0067407143,6.1,86.0,149.0,1,0,0,0,0,1,ok
33.3,23.5,3500000,19504039.0,5.5725825714,3400000,23225792.0,6.8311152941,6.7,531.0,107.0,0,0,1,0,0,0,notalk
87.5,50.0,5000000,205703818.0,41.1407636,5000000,311068651.0,62.2137302,5.9,685.0,83.0,1,0,0,0,0,1,ok
35.0,0.0,45000000,160078586.0,3.5573019111,45000000,172845630.0,3.841014,6.0,1026.0,101.0,0,0,0,0,1,0,dubious
71.4,44.4,6500000,17693675.0,2.7221038462,6500000,14783981.0,2.2744586154,7.0,897.0,100.0,0,0,1,0,0,0,notalk
38.5,60.0,20000000,30426096.0,1.5213048,20000000,44722168.0,2.2361084,6.2,689.0,106.0,1,0,0,0,0,1,ok
52.9,20.0,50000000,38502340.0,0.7700468,50000000,61234680.0,1.2246936,5.8,401.0,84.0,1,0,0,0,0,1,ok
24.4,31.2,75000000,152930623.0,2.0390749733,85000000,231516922.0,2.7237284941,5.8,945.0,104.0,0,0,1,0,0,0,notalk
7.1,25.0,130000000,371940071.0,2.8610774692,130000000,451585782.0,3.4737367846,6.7,2095.0,107.0,0,0,1,0,0,0,notalk
20.0,25.0,170000000,185770160.0,1.0927656471,180000000,258897722.0,1.4383206778,7.0,2197.0,126.0,0,0,0,0,1,0,dubious
38.5,100.0,2000000,841733.0,0.4208665,1800000,1700238.0,0.9445766667,5.3,14.0,109.0,1,0,0,0,0,1,ok
10.0,21.4,75000000,226904017.0,3.0253868933,75000000,295066452.0,3.93421936,5.7,898.0,110.0,0,0,0,1,0,0,men
57.1,0.0,250000,3542353.0,14.169412,250000,7126880.0,28.50752,6.5,386.0,90.0,1,0,0,0,0,1,ok
30.3,0.0,45000000,165184237.0,3.6707608222,45000000,249597844.0,5.5466187556,6.5,509.0,103.0,0,0,1,0,0,0,notalk
50.0,35.7,110000000,712171856.0,6.4742896,127500000,991225790.0,7.7743199216,5.8,2622.0,117.0,1,0,0,0,0,1,ok
0.0,30.0,66000000,177584879.0,2.6906799848,70000000,236698888.0,3.3814126857,7.0,1016.0,146.0,0,0,1,0,0,0,notalk
0.0,0.0,8000,484592.0,60.574,190000,2062177.0,10.8535631579,7.5,164.0,96.0,0,0,1,0,0,0,notalk
35.3,21.7,55000000,9489829.0,0.1725423455,55000000,23051344.0,0.4191153455,5.2,490.0,92.0,0,1,0,0,0,0,nowomen
18.8,17.5,100000000,312573423.0,3.12573423,100000000,397007448.0,3.97007448,6.1,2940.0,103.0,1,0,0,0,0,1,ok
48.4,33.3,75000000,691210692.0,9.21614256,80000000,1092521384.0,13.6565173,6.9,9634.0,142.0,1,0,0,0,0,1,ok
13.1,11.9,250000000,1084939099.0,4.339756396,275000000,1527483042.0,5.5544837891,7.6,9263.0,165.0,0,0,1,0,0,0,notalk
33.3,23.1,7700000,1072602.0,0.139298961,10000000,1799282.0,0.1799282,5.9,133.0,123.0,0,0,0,1,0,0,men
66.7,35.7,12000000,22939027.0,1.9115855833,12000000,39061927.0,3.2551605833,5.6,368.0,94.0,1,0,0,0,0,1,ok
50.0,50.0,56000000,142044638.0,2.5365113929,26000000,198208537.0,7.6234052692,5.7,744.0,118.0,1,0,0,0,0,1,ok
28.6,18.8,145000000,694713380.0,4.7911267586,145000000,904111133.0,6.2352491931,6.8,4026.0,133.0,0,0,1,0,0,0,notalk
42.9,0.0,50000000,120081841.0,2.40163682,50000000,194549100.0,3.890982,6.5,928.0,124.0,0,0,0,1,0,0,men
38.2,25.0,90000000,232617430.0,2.5846381111,90000000,335686031.0,3.7298447889,7.2,2479.0,158.0,0,0,1,0,0,0,notalk
25.0,25.0,30000000,64626786.0,2.1542262,34800000,84275209.0,2.421701408,4.8,474.0,89.0,1,0,0,0,0,1,ok
42.9,28.6,1000000,101758490.0,101.75849,1000000,155020433.0,155.020433,4.6,263.0,83.0,1,0,0,0,0,1,ok
8.3,30.8,25000000,63100000.0,2.524,25000000,164934855.0,6.5973942,6.1,777.0,109.0,1,0,0,0,0,1,ok
38.5,8.3,37000000,95404397.0,2.5784972162,37000000,168355503.0,4.5501487297,6.6,166.0,113.0,0,0,0,1,0,0,men
20.0,42.9,13000000,114956699.0,8.842823,14000000,145551540.0,10.3965385714,6.2,540.0,105.0,1,0,0,0,0,1,ok
33.3,33.3,3000000,22000.0,0.0073333333,3000000,36000.0,0.012,5.7,198.0,112.0,1,0,0,0,0,1,ok
18.5,21.4,70000000,160112671.0,2.2873238714,70000000,222700969.0,3.1814424143,6.1,1885.0,88.0,1,0,0,0,0,1,ok
15.4,5.6,25000000,77278331.0,3.09113324,25000000,135919832.0,5.43679328,6.4,1476.0,117.0,0,1,0,0,0,0,nowomen
10.0,15.4,23000000,33372606.0,1.4509828696,23000000,41118586.0,1.7877646087,5.6,508.0,93.0,0,1,0,0,0,0,nowomen
12.5,43.5,5000000,25562924.0,5.1125848,5000000,44204748.0,8.8409496,5.0,359.0,86.0,0,1,0,0,0,0,nowomen
7.1,35.7,58000000,50365377.0,0.868368569,58000000,100241875.0,1.7283081897,5.9,180.0,125.0,0,0,0,1,0,0,men
0.0,50.0,94000000,95311434.0,1.0139514255,100000000,94032868.0,0.94032868,7.1,193.0,145.0,1,0,0,0,0,1,ok
50.0,60.0,40000000,36893721.0,0.922343025,42000000,62611748.0,1.4907559048,5.3,392.0,91.0,1,0,0,0,0,1,ok
25.0,17.6,15000000,145000000.0,9.6666666667,12000000,191650350.0,15.9708625,6.6,1965.0,84.0,0,0,1,0,0,0,notalk
31.2,13.3,17000000,127730736.0,7.5135727059,15000000,183289188.0,12.2192792,6.1,1237.0,95.0,0,0,1,0,0,0,notalk
50.0,0.0,30000000,196114570.0,6.5371523333,8738320,322632190.0,36.9215352608,7.0,1328.0,104.0,1,0,0,0,0,1,ok
16.7,6.7,12000000,81272766.0,6.7727305,12000000,152509882.0,12.7091568333,6.3,420.0,110.0,0,1,0,0,0,0,nowomen
23.1,16.7,260000000,284139100.0,1.0928426923,275000000,355836779.0,1.2939519236,6.1,2170.0,132.0,1,0,0,0,0,1,ok
23.1,13.3,150000000,301000000.0,2.0066666667,150000000,385640166.0,2.57093444,5.5,1459.0,99.0,0,0,1,0,0,0,notalk
35.7,35.7,30000000,66486080.0,2.2162026667,30000000,112841421.0,3.7613807,6.6,2314.0,95.0,0,0,0,0,1,0,dubious
30.0,0.0,85000000,183018522.0,2.1531590824,85000000,233547158.0,2.7476136235,5.5,1148.0,106.0,0,0,0,0,1,0,dubious
15.6,22.2,209000000,303025485.0,1.4498827033,209000000,369378120.0,1.7673594258,5.5,2141.0,131.0,0,0,1,0,0,0,notalk
66.7,50.0,10000000,136836156.0,13.6836156,10000000,181112986.0,18.1112986,6.9,468.0,124.0,1,0,0,0,0,1,ok
62.5,18.5,12000000,96070507.0,8.0058755833,12000000,187702329.0,15.64186075,6.9,287.0,122.0,1,0,0,0,0,1,ok
8.3,16.7,30000000,40346186.0,1.3448728667,33000000,58637293.0,1.7768876667,6.3,808.0,94.0,0,0,1,0,0,0,notalk
60.0,75.0,6600000,37710610.0,5.7137287879,7000000,75453995.0,10.7791421429,6.0,57.0,112.0,1,0,0,0,0,1,ok
36.4,0.0,65000000,179379533.0,2.7596851231,65000000,239029754.0,3.6773808308,5.9,1789.0,83.0,0,0,1,0,0,0,notalk
25.0,23.1,225000000,624026776.0,2.7734523378,215000000,803842008.0,3.7388000372,6.3,4228.0,106.0,0,0,1,0,0,0,notalk
26.7,22.7,170000000,396600000.0,2.3329411765,170000000,556047955.0,3.2708703235,5.8,3183.0,127.0,1,0,0,0,0,1,ok
16.7,28.6,60000000,118338361.0,1.9723060167,55000000,154107346.0,2.8019517455,6.4,379.0,88.0,0,0,1,0,0,0,notalk
34.6,9.1,35000000,24159934.0,0.6902838286,32500000,41448089.0,1.2753258154,5.3,402.0,98.0,1,0,0,0,0,1,ok
21.4,0.0,16000000,68263166.0,4.266447875,16000000,109524932.0,6.84530825,7.6,1701.0,94.0,1,0,0,0,0,1,ok
55.6,10.0,750000,4007792.0,5.3437226667,750000,8424145.0,11.2321933333,6.8,562.0,85.0,1,0,0,0,0,1,ok
36.4,12.5,145000000,746921274.0,5.1511812,145000000,963312753.0,6.6435362276,6.4,1857.0,93.0,0,0,0,1,0,0,men
50.0,60.0,125000,3200000.0,25.6,120000,4688079.0,39.067325,6.5,140.0,90.0,1,0,0,0,0,1,ok
30.0,33.3,185000000,538983207.0,2.9134227405,185000000,791888714.0,4.2804795351,6.7,4760.0,93.0,1,0,0,0,0,1,ok
56.0,53.8,40000000,79700000.0,1.9925,37500000,121804406.0,3.2481174933,5.8,611.0,110.0,1,0,0,0,0,1,ok
43.3,0.0,17000000,73244881.0,4.3085224118,21500000,91048129.0,4.2347966977,5.6,564.0,111.0,0,0,0,1,0,0,men
32.1,16.7,69000000,112265139.0,1.627031,67500000,152638278.0,2.2613078222,5.5,1297.0,94.0,0,0,0,0,1,0,dubious
82.3,30.0,75000000,59418613.0,0.7922481733,70000000,88637226.0,1.2662460857,6.0,392.0,123.0,1,0,0,0,0,1,ok
35.7,11.1,50000000,549368315.0,10.9873663,50000000,768110314.0,15.36220628,6.3,4811.0,106.0,0,0,0,1,0,0,men
36.0,18.8,215000000,752215857.0,3.4986784047,220000000,1019920930.0,4.6360042273,6.5,6734.0,136.0,0,0,0,1,0,0,men
50.0,33.3,1800000,21107746.0,11.7265255556,1800000,33875804.0,18.8198911111,6.8,411.0,93.0,0,0,0,0,1,0,dubious
48.4,36.4,16000000,12434778.0,0.777173625,16000000,24863584.0,1.553974,6.6,206.0,114.0,1,0,0,0,0,1,ok
23.5,18.2,68000000,68267862.0,1.0039391471,55000000,101706000.0,1.8492,5.3,899.0,98.0,0,0,0,1,0,0,men
33.3,21.1,125000000,198802074.0,1.590416592,125000000,257493965.0,2.05995172,5.8,2540.0,121.0,0,0,1,0,0,0,notalk
42.9,27.3,200000000,1108561013.0,5.542805065,200000000,1413054358.0,7.06527179,6.9,7718.0,143.0,0,0,0,0,1,0,dubious
50.0,15.4,60000000,107139399.0,1.78565665,60000000,164162062.0,2.7360343667,6.7,808.0,90.0,0,0,1,0,0,0,notalk
42.9,0.0,35000000,31083599.0,0.8881028286,35000000,51668647.0,1.4762470571,6.2,848.0,91.0,1,0,0,0,0,1,ok
25.0,0.0,6000000,13231461.0,2.2052435,6000000,23627416.0,3.9379026667,6.4,384.0,96.0,0,0,1,0,0,0,notalk
53.3,22.2,17000000,115350426.0,6.7853191765,17000000,180332270.0,10.6077805882,7.3,2310.0,112.0,1,0,0,0,0,1,ok
52.0,0.0,70000000,58058367.0,0.8294052429,67500000,94989456.0,1.4072512,5.5,460.0,116.0,0,0,1,0,0,0,notalk
57.9,35.3,32000000,28258060.0,0.883064375,37500000,41363899.0,1.1030373067,7.0,720.0,137.0,0,0,1,0,0,0,notalk
23.1,26.7,50000000,41037742.0,0.82075484,45000000,54283708.0,1.2063046222,6.6,1971.0,95.0,1,0,0,0,0,1,ok
33.3,28.6,3800000,16800000.0,4.4210526316,3450000,1374370.0,0.3983681159,7.9,946.0,115.0,0,0,0,1,0,0,men
50.0,55.6,14000000,24637469.0,1.7598192143,10000000,49057792.0,4.9057792,5.8,36.0,116.0,1,0,0,0,0,1,ok
22.2,18.5,39000000,35287788.0,0.9048150769,39000000,116438576.0,2.9856045128,6.6,951.0,87.0,0,1,0,0,0,0,nowomen
25.0,11.1,3000000,77712439.0,25.9041463333,3000000,135814710.0,45.27157,6.8,1611.0,110.0,0,0,0,1,0,0,men
31.2,66.7,85000000,358375603.0,4.2161835647,85000000,507535062.0,5.9710007294,6.8,2622.0,91.0,1,0,0,0,0,1,ok
16.3,40.9,44500000,232324128.0,5.2207669213,44500000,357326197.0,8.0298021798,7.1,3473.0,120.0,1,0,0,0,0,1,ok
28.6,20.0,15000000,19422261.0,1.2948174,13500000,38516367.0,2.8530642222,6.7,1224.0,110.0,0,0,1,0,0,0,notalk
60.0,41.7,5000000,142817992.0,28.5635984,5000000,196694177.0,39.3388354,5.2,574.0,95.0,1,0,0,0,0,1,ok
30.4,34.4,102000000,130482868.0,1.2792438039,102000000,153126836.0,1.5012434902,6.6,3031.0,172.0,1,0,0,0,0,1,ok
40.0,30.8,20000000,52302796.0,2.6151398,20000000,65474818.0,3.2737409,5.1,435.0,94.0,1,0,0,0,0,1,ok
6.2,35.7,15000000,37930465.0,2.5286976667,15000000,52184315.0,3.4789543333,5.8,751.0,97.0,0,1,0,0,0,0,nowomen
36.4,21.4,165000000,471222889.0,2.855896297,165000000,662825354.0,4.0171233576,7.1,4656.0,108.0,1,0,0,0,0,1,ok
35.0,33.3,21000000,205738714.0,9.797081619,21000000,359410355.0,17.1147788095,7.0,4840.0,122.0,1,0,0,0,0,1,ok
37.5,28.6,31000000,161772375.0,5.2184637097,31000000,255544750.0,8.2433790323,6.5,2449.0,138.0,0,0,0,0,1,0,dubious
15.4,15.4,120000000,609016565.0,5.0751380417,120000000,732974044.0,6.1081170333,7.2,5912.0,127.0,0,0,1,0,0,0,notalk
